X	Y	id	T	genotype	slab_lane	replica	time	humidity	ambient_temp	food	rearing_Temp	Age	exp_date	TempEst
115	1162	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.730205055240976
123	1152	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.76738254717155
129	1148	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.79495202242839
112	1181	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.714896905398675
125	1191	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.772958002102662
110	1200	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.704123926443735
124	1208	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.76689941900142
140	1210	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.83928292823284
135	1192	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.818220098493093
141	1175	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.846954536031134
152	1166	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.89764792814062
144	1159	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.861993848423925
156	1156	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.916684736521756
167	1144	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.96764696608075
178	1144	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.01753384584171
184	1152	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.044027971300515
197	1160	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.10226829297084
187	1181	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.05503472195068
178	1174	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.014845471346625
173	1184	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.99127349207813
158	1201	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.92172251655385
170	1207	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.97560689230315
179	1203	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.01678188022207
194	1204	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.084719831049302
218	1211	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.19293664496376
233	1208	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.261233045723667
225	1179	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.2275504406367
217	1176	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.19153791098733
238	1169	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.287403787004077
256	1176	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.36840957559437
260	1162	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.387804833908184
279	1178	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.472539281037314
295	1175	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.54537085268458
291	1154	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.529112031281702
326	1159	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.687394949923455
320	1189	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.657495550104212
425	1194	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	19.133240430861168
468	1179	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	19.329596966265193
476	1199	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	19.364086083700684
750	1183	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	20.608156706568053
841	1147	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	21.024083306711915
1006	1156	re1_gfr_2	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	21.771579990777802
