X	Y	id	T	genotype	slab_lane	replica	time	humidity	ambient_temp	food	rearing_Temp	Age	exp_date	TempEst
748	1092	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	19.350174999877815
802	1086	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	19.634414258694196
948	1108	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	20.394411163369604
1188	1086	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	21.65665874372179
1236	1036	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	21.9192511432337
1308	1066	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	22.289784418787644
1492	1046	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	23.258204516241495
1596	1088	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	23.793715823136413
1712	1088	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	24.40143696371465
1712	1078	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	24.403661280258838
1742	1050	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	24.567058627076925
1776	1034	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	24.74874269544124
2018	1018	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	26.020133636566538
2124	992	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	26.58124824666153
2144	1014	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	26.681134257260574
2160	1016	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	26.764512999548735
2286	1000	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	27.428182800095794
2298	990	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	27.493274820837726
2414	1048	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	28.0880949254597
2450	982	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	28.29137852724456
2482	1008	re1_gfr	NA	rif_treated	2	c	12_20	57	25.8	homemade	25'C	7-10	29_07_20	28.45324251542368
115	1162	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.730205055240976
123	1152	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.76738254717155
129	1148	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.79495202242839
112	1181	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.714896905398675
125	1191	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.772958002102662
110	1200	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.704123926443735
124	1208	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.76689941900142
140	1210	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.83928292823284
135	1192	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.818220098493093
141	1175	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.846954536031134
152	1166	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.89764792814062
144	1159	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.861993848423925
156	1156	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.916684736521756
167	1144	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.96764696608075
178	1144	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.01753384584171
184	1152	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.044027971300515
197	1160	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.10226829297084
187	1181	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.05503472195068
178	1174	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.014845471346625
173	1184	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.99127349207813
158	1201	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.92172251655385
170	1207	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.97560689230315
179	1203	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.01678188022207
194	1204	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.084719831049302
218	1211	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.19293664496376
233	1208	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.261233045723667
225	1179	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.2275504406367
217	1176	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.19153791098733
238	1169	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.287403787004077
256	1176	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.36840957559437
260	1162	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.387804833908184
279	1178	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.472539281037314
295	1175	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.54537085268458
291	1154	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.529112031281702
326	1159	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.687394949923455
320	1189	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.657495550104212
425	1194	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	19.133240430861168
468	1179	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	19.329596966265193
476	1199	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	19.364086083700684
750	1183	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	20.608156706568053
841	1147	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	21.024083306711915
1006	1156	re1_gfr	NA	rif_treated	1	l	10_30	53	23.6	homemade	25'C	7-10	30_07_20	21.771579990777802
130	812	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	17.794447906294906
156	828	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	17.91119907398
144	800	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	17.862714158816786
162	800	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	17.946443511328507
162	780	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	17.951682549312743
178	810	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.018250083457918
190	800	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.076689170791184
206	794	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.152686973307983
198	776	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.120189061933033
224	802	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.234320710626008
242	804	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.317526159339305
234	760	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.291838997343863
262	774	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.418417330217572
270	792	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.450915241592522
280	802	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.494812029551362
462	766	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	19.350839084430383
528	788	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	19.65208376852403
524	754	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	19.642383610316852
556	764	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	19.78861627356779
590	774	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	19.944152198208922
576	772	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	19.879553272276006
614	742	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	20.064173795665994
682	762	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	20.375245644948258
734	776	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	20.61346311450426
794	770	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	20.894132667605266
870	730	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	21.258134676401006
896	748	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	21.374361940287677
928	750	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	21.52269021873231
1074	758	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	22.19973268502257
1476	718	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	24.080166300419467
1496	666	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	24.186820413080397
1652	704	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	24.902520629345254
2038	652	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	26.711671576411163
2318	704	re1_gfr	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	28.00050667227891

