X	Y	id	T	genotype	slab_lane	replica	time	humidity	ambient_temp	food	rearing_Temp	Age	exp_date	TempEst
212	528	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.175024736718935
226	526	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.24087543880178
228	514	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.252906470863564
242	518	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.317413281067168
264	516	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.420636976363213
264	452	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.434971823075124
310	514	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.635979651298854
348	506	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.81529322490054
380	506	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.964785197753336
474	470	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	19.411981219283877
514	490	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	19.5943665457524
472	432	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	19.411149286215775
596	480	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	19.97967954598643
688	410	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	20.425147706529373
776	410	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	20.836250631874563
814	396	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	21.01690809735549
950	394	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	21.65269694593962
1252	366	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	23.06979893517435
1458	402	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	24.02409015913878
1512	380	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	24.281285466885095
1624	356	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	24.809882939386846
1690	364	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	25.116418277556754
1708	360	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	25.201403440205944
1716	362	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	25.238328469459397
1732	368	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	25.311730564006552
1742	390	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	25.353519201965835
1840	376	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	25.814474116545753
1972	370	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	26.432472396442783
2204	400	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	27.50956974022935
2232	400	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	27.640375216475547
2316	358	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	28.04219888836883
2344	378	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	28.168524725017555
2328	396	re10	NA	wMelCS	3	dd	14_00	60	24.7	homemade	25'C	7-10	03_08_20	28.08974706295343
102	790	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	18.858666351158153
94	776	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	18.82600275635008
134	802	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	18.999996297124383
144	764	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	19.054291562310226
248	812	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	19.51143024805035
278	802	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	19.649082885873142
310	796	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	19.794780109139612
334	744	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	19.915577786131777
392	798	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	20.16391360803263
402	772	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	20.215297355018315
446	780	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	20.411688356113658
432	744	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	20.35731727014135
466	730	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	20.513970597051664
850	698	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	22.252632215582125
1006	694	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	22.95677985946
1054	682	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	23.176053573909748
1122	696	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	23.479169914029807
1292	738	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	24.23526237871319
1418	738	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	24.803213143868355
1460	660	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	25.0114549338878
2142	642	re10	NA	wMelCS	2	ii	18_00	58	24.7	homemade	25'C	7-10	03_08_20	28.08996841623425

