X	Y	id	T	genotype	slab_lane	replica	time	humidity	ambient_temp	food	rearing_Temp	Age	exp_date	TempEst
2022	570	ak7	NA	wMel	4	e	15_00	54	25.4	homemade	25'C	7-10	29_07_20	25.68611141583819
2052	526	ak7	NA	wMel	4	e	15_00	54	25.4	homemade	25'C	7-10	29_07_20	25.82464288451068
2088	534	ak7	NA	wMel	4	e	15_00	54	25.4	homemade	25'C	7-10	29_07_20	25.983051523523365
2204	584	ak7	NA	wMel	4	e	15_00	54	25.4	homemade	25'C	7-10	29_07_20	26.490360301679807
2262	528	ak7	NA	wMel	4	e	15_00	54	25.4	homemade	25'C	7-10	29_07_20	26.75444493738531
2438	574	ak7	NA	wMel	4	e	15_00	54	25.4	homemade	25'C	7-10	29_07_20	27.528000100828812
2434	546	ak7	NA	wMel	4	e	15_00	54	25.4	homemade	25'C	7-10	29_07_20	27.513890197422818
2468	542	ak7	NA	wMel	4	e	15_00	54	25.4	homemade	25'C	7-10	29_07_20	27.664986347778743
2492	530	ak7	NA	wMel	4	e	15_00	54	25.4	homemade	25'C	7-10	29_07_20	27.77282409405312
2500	558	ak7	NA	wMel	4	e	15_00	54	25.4	homemade	25'C	7-10	29_07_20	27.80464941821775
136	726	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.752351023078916
136	710	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.75331089512021
146	708	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.79938475310241
146	700	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.799864689123055
136	696	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.754150783156344
134	676	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.746159848412557
144	672	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.792353690399917
158	684	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.85596920993679
162	688	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.874110791517282
160	700	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.864200112690906
170	700	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.91015398666794
168	726	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.899403419805427
170	722	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.908834162611157
182	712	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.964578731409407
176	684	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.938686183095456
180	678	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	17.957427684701756
204	680	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.067596998241477
204	704	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.06615719017953
218	718	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.12965272571125
210	726	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.092409690508973
238	698	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.222760313716936
282	710	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	18.42423745518492
764	718	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	20.638734244857343
1084	670	ak7	NA	wMel	3	j	10_30	53	23.6	homemade	25'C	7-10	30_07_20	22.11213782824634
106	684	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.199245527856537
114	712	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.232770747873477
124	700	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.279247125971203
134	716	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.323001038406304
134	690	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.32552904223589
152	702	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.405919564016646
156	716	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.422682174025113
162	684	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.452979327613505
178	680	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.52586362263873
192	720	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.585407835917074
192	724	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.585018912250984
232	720	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.76664626431491
236	704	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.786325801819054
234	694	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.778236189564385
262	690	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.905492013108958
308	668	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	18.116055285929964
326	706	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	18.193917803881135
460	678	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	18.80378900467651
620	684	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	19.528159332768716
1558	610	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	23.785395566520602
1574	634	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	23.8555573958832
1602	646	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	23.981257524763414
1638	646	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	24.144372110321466
1664	660	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	24.260815855948742
1688	652	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	24.370336760319624
1726	672	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	24.540568648967117
1832	652	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	25.02279510255183
1866	652	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	25.17684776668999
1870	614	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	25.198666384357626
1912	648	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	25.385660883013585
1932	630	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	25.47803025370991
1946	646	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	25.539908008984796
1970	662	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	25.647095371359136
1970	678	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	25.645539676694778
2060	638	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	26.057215377250802
2230	682	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	26.823200537614614
2240	668	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	26.869871377545387
2298	660	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	27.133444946054425
2316	618	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	27.219085937327392
2350	644	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	27.37061059763597
2368	630	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	27.45352912324631
2356	618	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	27.40032436572523
2374	618	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	27.481881658504257
2384	638	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	27.525246647273264
2364	676	ak7	NA	wMel	3	v	13_30	50	24.1	homemade	25'C	7-10	31_07_20	27.430932658246494
170	1086	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.557272273821933
158	1080	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.500102996464662
150	1074	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.46266292250253
172	1064	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.574537429222712
168	1122	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.53529767515548
190	1114	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.64649940426628
194	1082	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.676993049411536
206	1096	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.73147121633128
222	1106	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.807024141864925
222	1086	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.81375191795875
242	1104	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.906342936450006
252	1108	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.95432038971909
256	1082	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.982795702036203
260	1070	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.006561571087637
278	1080	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.091979098318852
290	1088	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.148475598066742
288	1112	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.130537665056583
296	1118	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.167977739018713
316	1122	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.265278200775647
324	1108	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.309446050831603
306	1082	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.229410744475448
296	1074	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.182778846425126
318	1072	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.29196224270778
332	1076	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.359668899372004
344	1080	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.417510954338656
358	1114	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.475125946862143
370	1078	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.546423554016446
422	1086	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.80021208771573
456	1088	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.967237538965037
482	1086	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	19.096150138642827
494	1070	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	19.160719969703305
522	1076	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	19.296806060641135
598	1092	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	19.66627870427373
1166	1060	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	22.47859002813368
1444	984	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	23.875335213252416
1514	970	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	24.22530571593304
1606	1002	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	24.66831295227113
1756	982	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	25.41488585568269
1776	1010	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	25.504112986127037
1992	962	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	26.585636632089752
2354	956	ak7	NA	wMel	2	aa	16_00	47	24.8	homemade	25'C	7-10	31_07_20	28.373147872178038

